Time (s),Left Tibialis Anterior A,Left Medial Gastrocnemius A,Right Tibialis Anterior A,Right Medial Gastrocnemius A,Left Rectus Femoris A,Left Medial Hamstrings A,Right Rectus Femoris A,Right Medial Hamstrings A,Left Peroneus A,Left Soleus A,Right Peroneus A,Right Soleus A
2.8185,5.01E-05,1.18E-06,3.99E-05,-5.01E-05,2.90E-05,1.44E-05,4.18E-06,-3.48E-05,-8.49E-05,1.58E-05,3.55E-05,3.83E-05
2.819,6.39E-05,9.67E-06,9.13E-05,-4.76E-05,3.93E-05,1.65E-05,5.52E-06,-3.68E-05,-6.18E-05,1.41E-05,4.02E-05,3.86E-05
2.8195,6.82E-05,1.94E-05,0.000134325,-4.50E-05,4.74E-05,1.83E-05,6.46E-06,-3.79E-05,-5.02E-05,1.03E-05,4.60E-05,3.90E-05
2.82,6.08E-05,2.59E-05,0.000133923,-4.29E-05,5.18E-05,1.95E-05,6.87E-06,-3.61E-05,-3.36E-05,6.13E-06,5.04E-05,3.86E-05
2.8205,4.60E-05,2.92E-05,8.51E-05,-4.20E-05,5.29E-05,2.08E-05,7.17E-06,-3.20E-05,1.11E-05,3.39E-06,5.15E-05,3.70E-05
2.821,3.34E-05,3.24E-05,1.89E-05,-4.23E-05,5.21E-05,2.28E-05,7.68E-06,-2.86E-05,9.23E-05,3.09E-06,5.16E-05,3.49E-05
2.8215,2.81E-05,3.72E-05,-2.86E-05,-4.37E-05,5.13E-05,2.48E-05,7.95E-06,-2.87E-05,0.000188214,5.59E-06,5.26E-05,3.27E-05
2.822,2.38E-05,4.14E-05,-4.95E-05,-4.55E-05,5.16E-05,2.60E-05,7.19E-06,-3.15E-05,0.000253522,9.55E-06,5.24E-05,3.04E-05
2.8225,6.86E-06,4.12E-05,-5.96E-05,-4.68E-05,5.30E-05,2.69E-05,5.58E-06,-3.47E-05,0.000255944,1.20E-05,4.91E-05,2.76E-05
2.823,-2.53E-05,3.62E-05,-6.88E-05,-4.68E-05,5.45E-05,2.77E-05,4.50E-06,-3.60E-05,0.000205568,1.13E-05,4.56E-05,2.59E-05
2.8235,-5.34E-05,3.14E-05,-7.22E-05,-4.51E-05,5.46E-05,2.74E-05,5.43E-06,-3.51E-05,0.000141548,9.54E-06,4.64E-05,2.68E-05
2.824,-5.49E-05,3.08E-05,-6.45E-05,-4.23E-05,5.35E-05,2.63E-05,7.91E-06,-3.37E-05,9.76E-05,9.78E-06,5.14E-05,3.18E-05
2.8245,-2.67E-05,3.44E-05,-4.75E-05,-3.93E-05,5.19E-05,2.54E-05,1.01E-05,-3.27E-05,8.18E-05,1.18E-05,5.70E-05,4.09E-05
2.825,1.61E-05,3.94E-05,-2.82E-05,-3.65E-05,5.07E-05,2.54E-05,1.07E-05,-3.28E-05,8.03E-05,1.29E-05,6.09E-05,5.11E-05
2.8255,5.49E-05,4.33E-05,-1.30E-05,-3.42E-05,5.03E-05,2.57E-05,1.04E-05,-3.35E-05,7.68E-05,1.09E-05,6.42E-05,5.92E-05
2.826,7.47E-05,4.38E-05,-5.35E-06,-3.29E-05,5.03E-05,2.56E-05,1.03E-05,-3.46E-05,6.69E-05,6.54E-06,6.78E-05,6.32E-05
2.8265,6.88E-05,4.14E-05,-4.60E-06,-3.28E-05,5.02E-05,2.42E-05,9.95E-06,-3.50E-05,5.22E-05,2.18E-06,7.09E-05,6.35E-05
2.827,4.22E-05,3.79E-05,-9.05E-06,-3.32E-05,4.99E-05,2.19E-05,8.23E-06,-3.49E-05,3.12E-05,-1.26E-07,7.24E-05,6.18E-05
2.8275,7.41E-06,3.49E-05,-1.54E-05,-3.36E-05,4.90E-05,2.01E-05,5.47E-06,-3.54E-05,2.52E-06,1.81E-07,7.13E-05,5.88E-05
2.828,-2.67E-05,3.23E-05,-1.76E-05,-3.44E-05,4.71E-05,2.01E-05,2.94E-06,-3.74E-05,-2.61E-05,2.80E-06,6.60E-05,5.42E-05
2.8285,-5.89E-05,2.99E-05,-1.48E-05,-3.70E-05,4.45E-05,2.06E-05,9.59E-07,-3.99E-05,-4.00E-05,6.68E-06,5.39E-05,4.81E-05
2.829,-8.52E-05,2.78E-05,-2.51E-05,-4.11E-05,4.17E-05,1.92E-05,-5.47E-07,-3.99E-05,-2.90E-05,9.86E-06,3.48E-05,4.15E-05
2.8295,-9.09E-05,2.61E-05,-7.23E-05,-4.45E-05,3.85E-05,1.72E-05,-8.29E-07,-3.69E-05,-2.18E-06,1.21E-05,1.55E-05,3.64E-05
2.83,-6.29E-05,2.42E-05,-0.000139466,-4.54E-05,3.60E-05,1.70E-05,-1.32E-08,-3.26E-05,1.31E-05,1.41E-05,1.74E-06,3.45E-05
2.8305,-4.84E-06,2.24E-05,-0.000180522,-4.50E-05,3.45E-05,2.11E-05,9.55E-07,-3.06E-05,1.65E-06,1.56E-05,-6.38E-06,3.48E-05
2.831,6.17E-05,2.11E-05,-0.000183551,-4.50E-05,3.36E-05,2.83E-05,2.02E-06,-3.21E-05,-1.66E-05,1.64E-05,-9.36E-06,3.44E-05
2.8315,0.000102489,2.05E-05,-0.000170885,-4.50E-05,3.20E-05,3.18E-05,2.09E-06,-3.42E-05,-1.61E-05,1.86E-05,-4.71E-06,3.39E-05
2.832,9.74E-05,1.96E-05,-0.000151928,-4.40E-05,2.95E-05,2.98E-05,6.48E-07,-3.64E-05,6.96E-06,2.06E-05,8.77E-06,3.51E-05
2.8325,6.37E-05,1.71E-05,-0.000127296,-4.37E-05,2.64E-05,2.62E-05,-1.88E-06,-3.98E-05,4.80E-05,1.93E-05,2.88E-05,3.67E-05
2.833,3.05E-05,1.42E-05,-0.000104381,-4.75E-05,2.39E-05,2.31E-05,-3.58E-06,-4.36E-05,0.000100143,1.51E-05,5.19E-05,3.66E-05
2.8335,9.95E-06,1.07E-05,-7.21E-05,-5.47E-05,2.24E-05,2.02E-05,-4.32E-06,-4.55E-05,0.000143425,9.96E-06,7.13E-05,3.43E-05
2.834,-1.46E-06,8.12E-06,-1.62E-05,-6.10E-05,1.98E-05,1.72E-05,-4.57E-06,-4.45E-05,0.000151226,4.41E-06,7.90E-05,2.95E-05
2.8345,-8.82E-06,6.79E-06,4.25E-05,-6.40E-05,1.77E-05,1.43E-05,-3.75E-06,-4.17E-05,0.000118925,-8.89E-07,7.24E-05,2.53E-05
2.835,-8.90E-06,6.29E-06,6.93E-05,-6.46E-05,1.69E-05,1.23E-05,-3.21E-06,-3.99E-05,6.87E-05,-3.83E-06,5.72E-05,2.48E-05
2.8355,5.23E-07,6.72E-06,5.80E-05,-6.28E-05,1.66E-05,1.13E-05,-3.95E-06,-4.06E-05,2.61E-05,-4.12E-06,4.31E-05,2.72E-05
2.836,1.52E-05,6.25E-06,3.10E-05,-5.92E-05,1.68E-05,1.11E-05,-5.29E-06,-4.26E-05,-2.23E-07,-2.91E-06,3.43E-05,3.11E-05
2.8365,2.69E-05,5.18E-06,8.90E-06,-5.50E-05,1.73E-05,1.12E-05,-6.82E-06,-4.39E-05,-1.71E-05,-5.80E-07,3.01E-05,3.55E-05
2.837,3.01E-05,5.65E-06,-4.15E-06,-5.12E-05,1.72E-05,1.14E-05,-7.68E-06,-4.37E-05,-2.94E-05,2.66E-06,2.75E-05,3.91E-05
2.8375,2.54E-05,8.05E-06,-1.42E-05,-4.87E-05,1.69E-05,1.15E-05,-7.68E-06,-4.19E-05,-3.31E-05,5.62E-06,2.49E-05,4.04E-05
2.838,1.96E-05,1.01E-05,-2.38E-05,-4.74E-05,1.70E-05,1.18E-05,-7.48E-06,-4.01E-05,-2.46E-05,6.87E-06,2.32E-05,3.94E-05
2.8385,2.11E-05,1.14E-05,-3.08E-05,-4.70E-05,1.69E-05,1.23E-05,-7.68E-06,-3.96E-05,-1.01E-05,6.50E-06,2.41E-05,3.71E-05
2.839,3.18E-05,1.33E-05,-3.09E-05,-4.70E-05,1.70E-05,1.34E-05,-8.34E-06,-4.00E-05,1.07E-06,5.32E-06,2.83E-05,3.52E-05
2.8395,4.60E-05,1.61E-05,-1.85E-05,-4.75E-05,1.76E-05,1.51E-05,-8.97E-06,-3.96E-05,6.88E-06,4.47E-06,3.35E-05,3.46E-05
2.84,5.64E-05,1.88E-05,5.86E-06,-4.79E-05,1.90E-05,1.67E-05,-9.01E-06,-3.78E-05,1.31E-05,4.98E-06,3.71E-05,3.54E-05
2.8405,6.01E-05,2.18E-05,2.69E-05,-4.74E-05,2.11E-05,1.78E-05,-7.95E-06,-3.51E-05,2.29E-05,7.65E-06,3.79E-05,3.69E-05
2.841,5.83E-05,2.54E-05,2.34E-05,-4.58E-05,2.36E-05,1.86E-05,-6.25E-06,-3.28E-05,3.17E-05,1.21E-05,3.73E-05,3.87E-05
2.8415,5.17E-05,2.89E-05,-6.89E-06,-4.39E-05,2.57E-05,1.93E-05,-5.13E-06,-3.25E-05,3.31E-05,1.60E-05,3.75E-05,4.02E-05
2.842,4.08E-05,3.12E-05,-4.32E-05,-4.18E-05,2.78E-05,2.06E-05,-5.16E-06,-3.39E-05,2.53E-05,1.68E-05,3.90E-05,4.14E-05
2.8425,2.72E-05,3.15E-05,-6.84E-05,-4.02E-05,3.06E-05,2.27E-05,-5.68E-06,-3.56E-05,1.07E-05,1.48E-05,4.18E-05,4.28E-05
2.843,1.40E-05,3.08E-05,-8.73E-05,-3.92E-05,3.43E-05,2.43E-05,-5.66E-06,-3.57E-05,-6.41E-06,1.21E-05,4.52E-05,4.43E-05
2.8435,4.06E-06,3.15E-05,-0.000113578,-3.81E-05,3.66E-05,2.37E-05,-4.65E-06,-3.34E-05,-1.93E-05,1.10E-05,4.88E-05,4.51E-05
2.844,2.46E-06,3.31E-05,-0.000146774,-3.62E-05,3.59E-05,2.13E-05,-3.58E-06,-3.02E-05,-2.16E-05,1.14E-05,5.24E-05,4.51E-05
2.8445,1.54E-05,3.51E-05,-0.000162441,-3.50E-05,3.29E-05,1.91E-05,-3.71E-06,-2.82E-05,-1.30E-05,1.23E-05,5.70E-05,4.50E-05
2.845,3.94E-05,3.78E-05,-0.000136691,-3.59E-05,2.95E-05,1.81E-05,-4.56E-06,-2.76E-05,3.03E-06,1.37E-05,6.21E-05,4.44E-05
2.8455,5.78E-05,3.90E-05,-8.58E-05,-3.86E-05,2.75E-05,1.77E-05,-4.75E-06,-2.70E-05,2.43E-05,1.60E-05,6.51E-05,4.32E-05
2.846,5.94E-05,3.72E-05,-4.78E-05,-4.09E-05,2.66E-05,1.72E-05,-4.39E-06,-2.64E-05,4.85E-05,1.73E-05,6.58E-05,4.17E-05
2.8465,5.34E-05,3.35E-05,-3.36E-05,-4.23E-05,2.54E-05,1.63E-05,-4.19E-06,-2.66E-05,7.09E-05,1.64E-05,6.65E-05,4.03E-05
2.847,5.58E-05,2.96E-05,-3.35E-05,-4.37E-05,2.35E-05,1.53E-05,-3.81E-06,-2.69E-05,8.70E-05,1.40E-05,6.66E-05,3.94E-05
2.8475,6.94E-05,2.65E-05,-3.97E-05,-4.49E-05,2.12E-05,1.46E-05,-2.91E-06,-2.55E-05,9.37E-05,1.16E-05,6.42E-05,3.94E-05
2.848,8.35E-05,2.43E-05,-4.43E-05,-4.54E-05,1.91E-05,1.42E-05,-1.88E-06,-2.21E-05,8.86E-05,1.08E-05,5.89E-05,3.97E-05
2.8485,8.73E-05,2.29E-05,-4.56E-05,-4.55E-05,1.80E-05,1.38E-05,-1.09E-06,-1.92E-05,7.05E-05,1.26E-05,5.20E-05,3.93E-05
2.849,7.91E-05,2.25E-05,-4.53E-05,-4.66E-05,1.76E-05,1.32E-05,-8.80E-07,-1.77E-05,4.12E-05,1.63E-05,4.35E-05,3.85E-05
2.8495,6.38E-05,2.21E-05,-3.86E-05,-4.88E-05,1.78E-05,1.20E-05,-1.20E-06,-1.69E-05,3.72E-06,2.00E-05,3.32E-05,3.75E-05
2.85,4.58E-05,2.05E-05,-1.78E-05,-5.15E-05,1.85E-05,1.00E-05,-1.67E-06,-1.62E-05,-3.42E-05,2.08E-05,2.18E-05,3.60E-05
2.8505,2.71E-05,1.71E-05,7.05E-06,-5.39E-05,1.87E-05,8.18E-06,-1.96E-06,-1.57E-05,-6.13E-05,1.86E-05,1.01E-05,3.43E-05
2.851,1.06E-05,1.30E-05,1.72E-05,-5.54E-05,1.82E-05,7.21E-06,-2.41E-06,-1.57E-05,-6.72E-05,1.45E-05,-5.43E-07,3.35E-05
